Unnamed: 0,City,Place,PlaceID,CityID,ImageUrl,lat,lng,class
28,Panjim,Deltin Royale,45,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,,,
29,Panjim,Miramar Beach,119,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,30.38251735,-86.36415507226641,boundary
30,Panjim,Church of Our Lady of the Immaculate Conception,33,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,53.79090935,-6.41982364309191,amenity
31,Panjim,Reis Magos Fort,153,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,15.4964099,73.80903284580017,tourism
32,Panjim,Se Cathedral,161,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,15.50378315,73.912274142588,amenity
33,Panjim,Shantadurga Temple,166,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,14.848496449999999,74.13342292429313,amenity
34,Panjim,Deltin Jaqk,44,24,https://images.unsplash.com/photo-1625505826533-5c80aca7d157?ixlib=rb-4.0.3&ixid=MnwxMjA3fDB8MHxwaG90by1wYWdlfHx8fGVufDB8fHx8&auto=format&fit=crop&w=1169&q=80,,,
35,Almora,Jageshwar Dham,79,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,29.6385134,79.8503819,healthcare
36,Almora,Kasar Devi Temple,93,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,29.64160245,79.6615422,amenity
37,Almora,Chitai Temple,30,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,29.6169506,79.7014707,amenity
38,Almora,Zero Point,205,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,30.26596,80.00519,place
39,Almora,Katarmal Sun Temple,94,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,29.6323214,79.61456305384945,amenity
40,Almora,Kumaon Regimental Centre Museum,100,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,,,
41,Almora,Nanda Devi Temple,128,2,https://images.pexels.com/photos/1107717/pexels-photo-1107717.jpeg?auto=compress&cs=tinysrgb&w=1260&h=750&dpr=1,29.5998156,79.6610119,amenity
